url,prediksi_sistem,skor_final,label_manual
n3134knhcq9a6spt8yxr.bungaslot.dev,,,1
civ.iptpo.hr,,,1
taipan3388-1.rtptaipan3388.click,,,1
noldua0226h.olxtoto.dev,,,1
link9.j0kerscmalt61.com,,,1
sobet88gcr.top,,,1
sawihijausegar.store,,,1
ducati777en.com,,,1
horas.segadong.info,,,1
huathitoho.com,,,1
gacorslodjkt.com,,,1
aphrodite58f1r.sekali.bet,,,1
parimatch.4ua.com.ua,,,1
ponkichi01.com,,,1
138buayartp.sbs,,,1
q9ebrl.sumselampera.online,,,1
geng82920.com,,,1
macanslot138al.store,,,1
luckygopay69.com,,,1
zeus88titan.live,,,1
rtprupiah138won.xyz,,,1
skandaljule.online,,,1
migo88situs.site,,,1
m1lcaau2g0.vwvip2.pro,,,1
m0.winterfresh.ink,,,1
best2026.ori33.space,,,1
11kaisarslot88.com,,,1
imlekeyang.ink,,,1
winwin838rtp-7.shop,,,1
asxjasiakd.menujuoli4d.com,,,1
dompetberkilau.site,,,1
wa88asli.sbs,,,1
coinbetasia.org,,,1
deltabet88xyz.com,,,1
swithstephola.click,,,1
mlb789cash.site,,,1
link205.bociltotocs.site,,,1
mb-alt2.online,,,1
v1.surya-88.com,,,1
lippototo-5302.xyz,,,1
kilat1000gate.com,,,1
hanya-sekali.pages.dev,,,1
tiga6.tegalmedusa.pro,,,1
blbgaming25.com,,,1
ratupoker88view.ink,,,1
teamwish1.space,,,1
lemacausoft.xyz,,,1
badaktotoseven.com,,,1
superliga8000.com,,,1
d9.winterfresh.ink,,,1
erosdym8xe.sekali.bet,,,1
8fm8qfgx6b.dota88e.life,,,1
www.naganotonic-health.com,,,1
damaisosial.bond,,,1
chexx.cc,,,1
idcoin188web.xyz,,,1
puspamiaw.site,,,1
grand88neo.com,,,1
pgs1000.store,,,1
satuberlimpah.linkrupiah.bet,,,1
kitadigisl0t6.lat,,,1
19k848ujxu.top1toto199.com,,,1
rtpguacor-ulti188.lapanpohon.com,,,1
p2wkg9wupf.nusantaravip2.pro,,,1
customer-service-tayang4d.pages.dev,,,1
skrikkoke25.ink,,,1
ahliqq28.org,,,1
www.mensairmaxnike.com,,,1
herman.winterfuns.shop,,,1
benuatoto1alter.site,,,1
rtpmw68.site,,,1
bankert0to2k26.com,,,1
osg888cx.top,,,1
bfrpo8r05r.slotmantapviral.com,,,1
blog.sakee303.ink,,,1
makansosis.mom,,,1
taysentoto.pages.dev,,,1
5p5tmppgcf.dino99e.one,,,1
euakyl7u5jxdlxyyiffs.ibox4docean.net,,,1
gbk15.jepe.click,,,1
monk4d-sakti.sbs,,,1
ptliagnew.com,,,1
tekanslotmantap.shop,,,1
nbslu47857.dewaterbang1m.org,,,1
hohu3spztx.rtp-rans4d.com,,,1
cafe4df.space,,,1
mainslotid.online,,,1
tanganjudi17.store,,,1
www.qahana.am,,,1
arwana500kami.site,,,1
tongkatnaga88.store,,,1
belegendbet-amp7.pages.dev,,,1
olenation888web.com,,,1
omudracula.com,,,1
win1131.doctor,,,1
1mumunbet.com,,,1
bodycreatine.site,,,1
1em7.benderahoki.site,,,1
wwtoto2aalternatif.online,,,1
lincahbgd.com,,,1
slotaladinmedan.com,,,1
beranibro.icu,,,1
gwin4dlink.pages.dev,,,1
p1j079fpco2yggpoyetk.ibox4docean.net,,,1
ososlotnew.com,,,1
spesial4dtrue.site,,,1
tujuh19.kediritotovip.pro,,,1
4xwugabaf53ngnzh1503.vodkatotofix.online,,,1
wiq8mjd3mt.cariepictoto.pro,,,1
0kq6jmqnum.kaskuskita.com,,,1
rtpobltogel.biz,,,1
armada777vip16.shop,,,1
umatoshika-event.com,,,1
rtplancartoto5.site,,,1
gacor69ada.blog,,,1
satuhari.linkrupiah.bet,,,1
jinx-pro.live,,,1
serujuga.dosentoto.space,,,1
copa99prly.lol,,,1
www.otaku88one.com,,,1
primajaya2.ink,,,1
1hzcilgobt.top1toto199.com,,,1
bdgacor88one.com,,,1
dutampogemoy.xyz,,,1
akzcwih2lo.gt108vip3.com,,,1
amp.ojolterbaikasia.art,,,1
campion33.org,,,1
cuanego777.com,,,1
blog.cutesycup.com,,,1
3r6-9rtp.site,,,1
1329jj.bet,,,1
vrtekno88.store,,,1
rindugacor.io,,,1
jetsadabet.bet,,,1
crashgames.bet,,,1
plsbt88.site,,,1
slotbangjago88u.com,,,1
slot988tiger.xyz,,,1
9ghopa7gubn44eqafczh.ratuselot.site,,,1
wen4draya.com,,,1
aerobintaro.site,,,1
kasinociobet88.site,,,1
gth.bet,,,1
dubaislotcc.sbs,,,1
s65new.com,,,1
ii-ai.02jamuslot.com,,,1
surya100club.site,,,1
kilat78-48.site,,,1
jamtotopusat.com,,,1
amphalojp.quest,,,1
box138gang.xyz,,,1
ezhh1yd8vl.kapital4dcuan.com,,,1
ketuasusislot.com,,,1
opaslotvip.com,,,1
arwana500site.com,,,1
1mlvllyoaw.markas338dikawal.com,,,1
4.pesjitu.com,,,1
81nrpwrv3z.top1toto199.com,,,1
ampfeastcateringabout.pages.dev,,,1
uwac3t1jgb.top1toto199.com,,,1
apk-ppzeus.panentogel.fit,,,1
6.royal707.me,,,1
ccjj2.xyz,,,1
ruangmktoto.cfd,,,1
kasih.daftaristana.vip,,,1
zonaverse.online,,,1
dollar4dit.com,,,1
d7rjs3p0c3.dota88e.life,,,1
rtp2.rtp-balon99.com,,,1
merabsp.com,,,1
telkom4dplay.com,,,1
zonagacor13d.com,,,1
kudetabet98actionsjackpot.net,,,1
nama138gerd.lat,,,1
kzmejybuke.nusantaravip2.pro,,,1
zcwxrnw2lp.trik-pai.xyz,,,1
www.greencare.com.sg,,,1
togaplaychallenge.com,,,1
ayamjpyeah.com,,,1
888togelc34.com,,,1
esadomm.com,,,1
pencethoki.boutique,,,1
rumahbt08.com,,,1
pecinta4dsbo.xyz,,,1
winning568bos.xyz,,,1
www.redfincasforsale.com,,,1
bwo99-destinasijanuary.space,,,1
rtpcun-gb88.sbs,,,1
234togelact.com,,,1
gengpg.com,,,1
x8.morfintotopride.online,,,1
cair.kakektotomainkan.xyz,,,1
www.aslisolid.my,,,1
bolaslotlink.net,,,1
www.gemilangst.com,,,1
uma-furusato.com,,,1
rajabandot8888.com,,,1
amp789-linkmedan.site,,,1
clbkjaya.cv,,,1
masukelevens.com,,,1
fufuslot2025.bar,,,1
arwana500main.store,,,1
los303wd.xyz,,,1
topfunpark.site,,,1
jnofecwayr.pai-togel.com,,,1
cozebetresmi.com,,,1
pj8.rtppasangjitu2024.com,,,1
frmxr26879.303viptoto.net,,,1
ojs.unsiq.ac.id,,,1
bosku777smart.com,,,1
ligahokie22bk.com,,,1
hoki378s.net,,,1
aksitepat.com,,,1
gabantoto.store,,,1
tyjlpn9ree.hokivipjuara.art,,,1
dubaislotbc.xyz,,,1
holywin99usd.site,,,1
fufu4dpejuangdunia.xyz,,,1
nblygvqnmkelrqe6zzmx.bungaslot.dev,,,1
1ep4697log.top1toto199.com,,,1
389sportsputih.com,,,1
13emakbet.site,,,1
raffi888-rtpku.pucukdingin.org,,,1
indoseven-onl.com,,,1
r2f15gd12h.s5dg291s7.com,,,1
luna34037.com,,,1
putribling.store,,,1
isekai.timesto4d.xyz,,,1
bangjokobn.com,,,1
tumisbuncis.shop,,,1
nagaslot191125.com,,,1
gta777silver.online,,,1
fat88yeah.site,,,1
www.galaxy77hujan.com,,,1
tuankuda8.xyz,,,1
91dewaaman.com,,,1
nexia789.la,,,1
kcv8kr6l.pasir4d.dev,,,1
www.ecocitycleveland.org,,,1
s2n6tcby7l.sultan33i.lat,,,1
fudvw7d1ux.briotepat.com,,,1
kue68cuy.site,,,1
3uqej3qujg.top1toto199.com,,,1
lektotoge.com,,,1
eyangnewyears.sbs,,,1
audy88l.xyz,,,1
toto12speed.site,,,1
www.kopatheme.net,,,1
metamopower.com,,,1
dian4d6.skin,,,1
ketuasusislot.space,,,1
fortuneslot88shark.com,,,1
agung1.agung-1.space,,,1
ampomislothk.com,,,1
www.tsrzxh.com,,,1
mutiara.restutogel.bet,,,1
mpo0404satu.xyz,,,1
jokijpidn.ink,,,1
daget4donterus.space,,,1
satuberlimpah.semarhokisaya.com,,,1
kejutanroyal.com,,,1
baywin88a.com,,,1
alt5.andara99gacor.com,,,1
gopayslot77.site,,,1
racelist.kyotei24.jp,,,1
poki.com,,,0
crazygames.com,,,0
miniclip.com,,,0
y8.com,,,0
agame.com,,,0
kongregate.com,,,0
armorgames.com,,,0
addictinggames.com,,,0
coolmathgames.com,,,0
friv.com,,,0
kizi.com,,,0
gamesgames.com,,,0
silvergames.com,,,0
newgrounds.com,,,0
itch.io,,,0
pogo.com,,,0
bgames.com,,,0
lagged.com,,,0
gamepix.com,,,0
twoplayergames.org,,,0
1001games.com,,,0
spele.nl,,,0
juegos.com,,,0
spielaffe.de,,,0
jetztspielen.de,,,0
jeux.fr,,,0
jogos360.com.br,,,0
plays.org,,,0
gameflare.com,,,0
primarygames.com,,,0
abcya.com,,,0
funbrain.com,,,0
mathplayground.com,,,0
hoodamath.com,,,0
html5games.com,,,0
onlinegames.io,,,0
gogy.com,,,0
kbhgames.com,,,0
gamemonetize.com,,,0
yiv.com,,,0
girlsgogames.com,,,0
mousebreaker.com,,,0
notdoppler.com,,,0
miniplay.com,,,0
crazygames.id,,,0
slotomania.com,,,0
doubledowncasino.com,,,0
bigfishgames.com,,,0
huugegames.com,,,0
playtika.com,,,0
zynga.com,,,0
gametwist.com,,,0
jackpotpartycasino.com,,,0
houseoffun.com,,,0
doubleugames.com,,,0
playstudios.com,,,0
gsngames.com,,,0
productmadness.com,,,0
sciplay.com,,,0
slotpark.com,,,0
murka.com,,,0
bingoblitz.com,,,0
slingo.com,,,0
wooga.com,,,0
gameloft.com,,,0
mahjongtime.com,,,0
247mahjong.com,,,0
mahjong.com,,,0
mahjonggames.com,,,0
freemahjong.org,,,0
arkadium.com,,,0
solitaired.com,,,0
worldofsolitaire.com,,,0
247solitaire.com,,,0
cardgames.io,,,0
trickstercards.com,,,0
gametop.com,,,0
gamehouse.com,,,0
247games.com,,,0
247cardgames.com,,,0
mahjongg.com,,,0
playok.com,,,0
boardgamearena.com,,,0
chess.com,,,0
lichess.org,,,0
sudoku.com,,,0
jigsawplanet.com,,,0
klondikesolitaire.com,,,0
spider-solitaire.com,,,0
supercell.com,,,0
king.com,,,0
rovio.com,,,0
ea.com,,,0
ubisoft.com,,,0
minecraft.net,,,0
garena.com,,,0
riotgames.com,,,0
blizzard.com,,,0
nintendo.com,,,0
playstation.com,,,0
xbox.com,,,0
epicgames.com,,,0
roblox.com,,,0
innersloth.com,,,0
hoyoverse.com,,,0
mihoyo.com,,,0
nianticlabs.com,,,0
pokemongolive.com,,,0
neteasegames.com,,,0
voodoo.io,,,0
scopely.com,,,0
jamcity.com,,,0
glu.com,,,0
kabam.com,,,0
nexon.com,,,0
krafton.com,,,0
com2us.com,,,0
store.steampowered.com,,,0
gog.com,,,0
humblebundle.com,,,0
greenmangaming.com,,,0
fanatical.com,,,0
clashofclans.com,,,0
clashroyale.com,,,0
brawlstars.com,,,0
candycrushsaga.com,,,0
sybogames.com,,,0
angrybirds.com,,,0
halfbrick.com,,,0
fortnite.com,,,0
playvalorant.com,,,0
leagueoflegends.com,,,0
dota2.com,,,0
counter-strike.net,,,0
apexlegends.com,,,0
callofduty.com,,,0
rockstargames.com,,,0
konami.com,,,0
square-enix-games.com,,,0
sega.com,,,0
capcom.com,,,0
bandainamcoent.com,,,0
atlus.com,,,0
devolverdigital.com,,,0
warframe.com,,,0
pathofexile.com,,,0
deadbydaylight.com,,,0
smitegame.com,,,0
supergiantgames.com,,,0
ageofempires.com,,,0
ageofmythology.com,,,0
theoi.com,,,0
greekmythology.com,,,0
hades.game,,,0
duniagames.co.id,,,0
gamebrott.com,,,0
ggwp.id,,,0
oneesports.id,,,0
esportsku.com,,,0
hybrid.co.id,,,0
revivaltv.id,,,0
vcgamers.com,,,0
itemku.com,,,0
gamefever.id,,,0
dafunda.com,,,0
kotakgame.com,,,0
jagatplay.com,,,0
gamedaim.com,,,0
esportsnesia.com,,,0
kincir.com,,,0
indogamers.com,,,0
ligagame.com,,,0
gamefinity.id,,,0
skor.id,,,0
ign.com,,,0
gamespot.com,,,0
polygon.com,,,0
kotaku.com,,,0
pcgamer.com,,,0
eurogamer.net,,,0
rockpapershotgun.com,,,0
gamesradar.com,,,0
destructoid.com,,,0
vg247.com,,,0
gematsu.com,,,0
dualshockers.com,,,0
gamerant.com,,,0
thegamer.com,,,0
nintendolife.com,,,0
pushsquare.com,,,0
purexbox.com,,,0
3djuegos.com,,,0
gameinformer.com,,,0
metacritic.com,,,0
play.google.com,,,0
apps.apple.com,,,0
apkpure.com,,,0
apkmirror.com,,,0
uptodown.com,,,0
softonic.com,,,0
apkcombo.com,,,0
malavida.com,,,0
aptoide.com,,,0
f-droid.org,,,0
razer.com,,,0
logitechg.com,,,0
steelseries.com,,,0
hyperx.com,,,0
corsair.com,,,0
kompas.com,,,0
detik.com,,,0
cnnindonesia.com,,,0
tribunnews.com,,,0
liputan6.com,,,0
kumparan.com,,,0
tempo.co,,,0
antaranews.com,,,0
suara.com,,,0
merdeka.com,,,0
okezone.com,,,0
sindonews.com,,,0
republika.co.id,,,0
jpnn.com,,,0
viva.co.id,,,0
kompas.tv,,,0
idntimes.com,,,0
tirto.id,,,0
kontan.co.id,,,0
bisnis.com,,,0
komdigi.go.id,,,0
kominfo.go.id,,,0
kemenkeu.go.id,,,0
kemdikbud.go.id,,,0
indonesia.go.id,,,0
polri.go.id,,,0
bi.go.id,,,0
ojk.go.id,,,0
kemkes.go.id,,,0
ruangguru.com,,,0
zenius.net,,,0
quipper.com,,,0
sekolah.mu,,,0
brainpop.com,,,0
prodigygame.com,,,0
khanacademy.org,,,0
ajaib.co.id,,,0
bibit.id,,,0
stockbit.com,,,0
pluang.com,,,0
bareksa.com,,,0
indodax.com,,,0
tokocrypto.com,,,0
pintu.co.id,,,0
reku.id,,,0
dana.id,,,0
flip.id,,,0
jenius.com,,,0
gopay.co.id,,,0
linkaja.id,,,0
ovo.id,,,0
tokopedia.com,,,0
shopee.co.id,,,0
bukalapak.com,,,0
blibli.com,,,0
lazada.co.id,,,0
zalora.co.id,,,0
tiket.com,,,0
traveloka.com,,,0
grab.com,,,0
gojek.com,,,0
halodoc.com,,,0
2k.com,,,0
activision.com,,,0
take2games.com,,,0
gearboxsoftware.com,,,0
cdprojektred.com,,,0
larian.com,,,0
thqnordic.com,,,0
paradoxinteractive.com,,,0
playdead.com,,,0
klei.com,,,0
thatgamecompany.com,,,0
hellogames.org,,,0
tencent.com,,,0
gamejolt.com,,,0
gameforge.com,,,0
pcgamesn.com,,,0
wccftech.com,,,0
twinfinite.net,,,0
gamesindustry.biz,,,0
gamedeveloper.com,,,0
gamingbible.com,,,0
screenrant.com,,,0
liquipedia.net,,,0
hltv.org,,,0
dotabuff.com,,,0
op.gg,,,0
tracker.gg,,,0
vlr.gg,,,0
eslgaming.com,,,0
